Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Count (event19)
https://stg.procore.com/en-gb/blueprint,procorestaging,200,stg.procore.com|GB|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Click Event,2019-08-05T17:40:26.579-07:00,1928158628,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/blueprint,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|GB|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Click Event,2019-08-05T17:41:06.114-07:00,3734457667,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/construction-financials/accounting-integrations,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/engineering,procorestaging,200,stg.procore.com|GB|Company|Engineering,Company|Engineering,stg.procore.com,Click Event,2019-08-05T17:41:12.521-07:00,4709504307,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/engineering,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/events,procorestaging,200,stg.procore.com|GB|Event|Industry Events,Event|Industry Events,stg.procore.com,Click Event,2019-08-05T17:41:15.462-07:00,8109527411,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/events,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/field-productivity,procorestaging,200,stg.procore.com|GB|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Click Event,2019-08-05T17:41:22.987-07:00,3176853045,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/field-productivity,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/jobs/openings,procorestaging,200,stg.procore.com|GB|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Click Event,2019-08-05T17:41:33.700-07:00,2936748911,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/jobs/openings,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/jobs/sales,procorestaging,200,stg.procore.com|GB|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Click Event,2019-08-05T17:41:38.701-07:00,3552830071,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/jobs/sales,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/partners,procorestaging,200,stg.procore.com|GB|Resource|Partners,Resource|Partners,stg.procore.com,Click Event,2019-08-05T17:41:46.413-07:00,8352736249,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/partners,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/platform,procorestaging,200,stg.procore.com|GB|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Click Event,2019-08-05T17:41:54.419-07:00,7931644132,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/platform,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procorestaging,200,stg.procore.com|GB|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Click Event,2019-08-05T17:41:58.540-07:00,1979041351,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/project-management/bidding,procorestaging,200,stg.procore.com|GB|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Click Event,2019-08-05T17:42:14.868-07:00,3654103141,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/project-management/bidding,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/projects,procorestaging,200,stg.procore.com|GB|Resource|Projects,Resource|Projects,stg.procore.com,Click Event,2019-08-05T17:42:17.502-07:00,7726315912,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/projects,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/roadshow,procorestaging,200,stg.procore.com|GB|Event|Roadshow,Event|Roadshow,stg.procore.com,Click Event,2019-08-05T17:42:25.806-07:00,1298446490,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/roadshow,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/safety-qualified,procorestaging,200,stg.procore.com|GB|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Click Event,2019-08-05T17:42:33.253-07:00,9177204969,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/safety-qualified,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/workshops,procorestaging,200,stg.procore.com|GB|Event|Workshops,Event|Workshops,stg.procore.com,Click Event,2019-08-05T17:42:47.748-07:00,6081816408,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-gb/workshops,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/field-productivity,procorestaging,200,stg.procore.com|US|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Click Event,2019-08-05T17:42:54.62-07:00,7055707562,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/field-productivity,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/field-productivity/crews,procorestaging,200,stg.procore.com|US|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Click Event,2019-08-05T17:42:56.355-07:00,8904345322,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/field-productivity/crews,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/field-productivity/timesheets,procorestaging,200,stg.procore.com|US|Product|Field Productivity|Timesheets,Product|Field Productivity|Timesheets,stg.procore.com,Click Event,2019-08-05T17:42:58.604-07:00,2814741377,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/field-productivity/timesheets,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/partners,procorestaging,200,stg.procore.com|US|Resource|Partners,Resource|Partners,stg.procore.com,Click Event,2019-08-05T17:43:23.01-07:00,6018953760,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/partners,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/platform,procorestaging,200,stg.procore.com|US|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Click Event,2019-08-05T17:43:26.563-07:00,4971338939,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/platform,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/quality-safety,procorestaging,200,stg.procore.com|US|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Click Event,2019-08-05T17:43:46.916-07:00,5216485180,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/quality-safety,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/tour,procorestaging,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Click Event,2019-08-05T17:44:02.563-07:00,9858594717,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/tour,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/tour,procorestaging,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Click Event,2019-08-05T17:44:02.896-07:00,9858594717,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/tour,,,testid-1234567890,Customer/Collaborator,Tour,Playlist,Intro to Procore,+1,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Click Event,2019-08-05T17:44:58.563-07:00,1684497044,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,Demo,Popup,Video - Hear from our customers,+1,1
https://stg.procore.com/workshops,procorestaging,200,stg.procore.com|US|Event|Workshops,Event|Workshops,stg.procore.com,Click Event,2019-08-05T17:46:13.471-07:00,4094402348,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/workshops,,,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
