Test URL (url),Report Suite (rs),Status Code (status),Media Player Name (playerName),Video Name (name),Video Length (length),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Video Name (v62),Events (events),Video View (event24),Video Play (event25),Video Pause (event26),Video Complete (event27),Video Time Played (event28),Video 10% Watched (event29),Video 25% Watched (event30),Video 50% Watched (event31),Video 75% Watched (event32),Video 95% Watched (event33)
https://stg.procore.com/en-ca/blueprint,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Blueprint,,,Video Event,2019-07-28T01:46:52.971-07:00,7959934139,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/blueprint,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,1,1,,,,,,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:49:47.97-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,1,1,,,,,,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:49:49.583-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,1,,2,,,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:49:54.673-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,1,,,,,,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:49:57.115-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,,2,1,,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:50:04.127-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,,7,,1,,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:50:16.143-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,,12,,,1,,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:50:27.156-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,,11,,,,1,
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:50:36.169-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,,9,,,,,1
https://stg.procore.com/en-ca/webinars,procoredev,200,Wistia,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,45.88,stg.procore.com|CA|Resource|Webinars|Overview,,,Video Event,2019-07-28T01:50:38.178-07:00,3506704738,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-ca/webinars,testid-1234567890,Customer/Collaborator,Mizrahi Developments and Clark Construction Management Found Procore to Build The One ,,,,,1,2,,,,,
https://stg.procore.com/en-gb,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Home,,,Video Event,2019-07-28T01:52:06.907-07:00,7997310578,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:53:10.286-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:53:12.247-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,1,,1,,,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:53:17.316-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,1,,,,,,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:53:30.343-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,13,1,,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:53:51.365-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,21,,1,,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:54:26.439-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,36,,,1,,
https://stg.procore.com/en-gb/field-productivity/crews,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Product|Field Productivity|Crews,,,Video Event,2019-07-28T01:55:01.471-07:00,8349712966,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/field-productivity/crews,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,35,,,,1,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:56:35.480-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:56:37.952-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,1,,2,,,,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:56:43.33-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,1,,,,,,,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:56:55.517-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,12,1,,,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:57:16.541-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,21,,1,,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:57:51.574-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,35,,,1,,
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,,,Video Event,2019-07-28T01:58:26.596-07:00,4246139783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,,,,,35,,,,1,
https://stg.procore.com/field-productivity/timesheets,procoredev,200,Wistia,Field Teams - Why Procore?,141.06,stg.procore.com|US|Product|Field Productivity|Timesheets,,,Video Event,2019-07-28T02:00:38.747-07:00,9567145783,56143371873263954633233570795430461107,2071234411.1564302804,stg.procore.com,/field-productivity/timesheets,testid-1234567890,Customer/Collaborator,Field Teams - Why Procore?,,1,1,,,,,,,,
