Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Procore ID (v35),Procore User Type (v36),Form ID (v50),Form View (event46)
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:52:04.986-07:00,6477314434,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:52:32.347-07:00,3768233251,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:52:40.21-07:00,9721559492,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:52:49.790-07:00,1666731221,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:52:59.196-07:00,4575512572,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:53:43.637-07:00,7195784669,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:54:03.950-07:00,3437992217,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:54:55.220-07:00,6955241629,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:55:02.369-07:00,7119833414,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:55:11.154-07:00,3311492956,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:55:32.918-07:00,8867202537,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:55:46.04-07:00,5276990920,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:57:06.744-07:00,8337997174,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:57:36.936-07:00,2158237432,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:57:48.726-07:00,5058011639,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:58:06.528-07:00,4247702729,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:59:07.603-07:00,3948604056,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:59:23.445-07:00,1324795086,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:59:33.962-07:00,6856160453,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T15:59:48.864-07:00,2484026141,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:01:00.436-07:00,6282625494,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:01:16.907-07:00,6495770727,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:01:33.81-07:00,1009224046,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:01:40.306-07:00,8952362168,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:01:54.153-07:00,9793185845,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:03:39.116-07:00,8605423528,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Form Viewed Event,2020-04-14T16:03:50.311-07:00,9821176940,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,testid-1234567890,Customer/Collaborator,4876,1
