Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://www.procore.com/en-ca/about,procoreprod2,200,www.procore.com|CA|Company|About,Company|About,www.procore.com,Before Unload,2020-04-14T15:49:31.701-07:00,2845852842,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/about,,,7049,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,138,3,6461,21,6642,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:49:46.166-07:00,2827845581,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,2,1,1,1,150,1,10710,39,10914,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/blueprint,procoreprod2,200,www.procore.com|CA|Resource|Blueprint,Resource|Blueprint,www.procore.com,Before Unload,2020-04-14T15:49:52.767-07:00,1827059364,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/blueprint,,,7557,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,227,1,5960,24,6235,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/buildersclub,procoreprod2,200,www.procore.com|CA|Resource|Builders Club,Resource|Builders Club,www.procore.com,Before Unload,2020-04-14T15:49:55.930-07:00,9647510717,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/buildersclub,,,3652,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,373,1,2353,11,2827,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:50:00.996-07:00,2217022143,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,2,1,1,1,152,1,1556,31,1780,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/certification,procoreprod2,200,www.procore.com|CA|Resource|Certification,Resource|Certification,www.procore.com,Before Unload,2020-04-14T15:50:03.795-07:00,2536294684,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/certification,,,5659,11,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228,1,1,1,1,353,1,2195,35,2600,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/project-financials,procoreprod2,200,www.procore.com|CA|Product|Project Financials|Overview,Product|Project Financials|Overview,www.procore.com,Before Unload,2020-04-14T15:50:16.154-07:00,6892558272,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/project-financials,,,6740,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,183,1,1,1,129,1,11798,22,12189,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:50:28.490-07:00,4638136815,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,1,1,1,1,169,1,8803,39,9031,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/accounting-integrations,procoreprod2,200,www.procore.com|CA|Product|Accounting Integrations|Overview,Product|Accounting Integrations|Overview,www.procore.com,Before Unload,2020-04-14T15:50:38.886-07:00,7874558817,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/accounting-integrations,,,10195,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,177,1,1,1,737,1,9089,14,10035,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/continuing-education,procoreprod2,200,www.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,www.procore.com,Before Unload,2020-04-14T15:50:46.385-07:00,2038685985,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/continuing-education,,,4019,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,145,2,6963,11,7169,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:50:56.833-07:00,1145191836,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,2,1,1,1,180,1,6972,35,7204,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/demo,procoreprod2,200,www.procore.com|CA|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:51:56.837-07:00,1086390042,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/demo,,,2347,,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,156,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/engineering,procoreprod2,200,www.procore.com|CA|Company|Engineering,Company|Engineering,www.procore.com,Before Unload,2020-04-14T15:51:59.28-07:00,7221055147,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/engineering,,,1530,40,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,474,135,1521,18,2027,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:52:06.736-07:00,6477314434,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,2,1,1,1,148,2,2591,28,2795,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/field-productivity,procoreprod2,200,www.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,www.procore.com,Before Unload,2020-04-14T15:52:08.851-07:00,4372270532,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/field-productivity,,,5000,100,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,,2,1,1,1,149,2,1141,22,1331,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/field-productivity/crews,procoreprod2,200,www.procore.com|CA|Other|Field Productivity|Crews,Other|Field Productivity|Crews,www.procore.com,Before Unload,2020-04-14T15:52:10.521-07:00,6130463673,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/field-productivity/crews,,,3431,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,135,1,1165,13,1332,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/innovation-lab,procoreprod2,200,www.procore.com|CA|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,Before Unload,2020-04-14T15:52:13.189-07:00,5746293831,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/innovation-lab,,,4038,15,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,,1,1,1,1,158,1,1850,14,2057,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs,procoreprod2,200,www.procore.com|CA|Company|Jobs,Company|Jobs,www.procore.com,Before Unload,2020-04-14T15:52:16.900-07:00,6161830583,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/jobs,,,4453,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,663,1,2847,16,3549,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/benefits,procoreprod2,200,www.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,Before Unload,2020-04-14T15:52:18.389-07:00,1610184097,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/jobs/benefits,,,3877,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,142,2,1163,12,1334,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/openings?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Before Unload,2020-04-14T15:52:20.821-07:00,7086525099,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/jobs/openings,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,1224,49,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,,2,1,1,1,440,1,1161,13,1629,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/openings,procoreprod2,200,www.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,Before Unload,2020-04-14T15:52:23.391-07:00,3002144221,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/jobs/openings,,#fragment,1224,49,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,,398,1,1,1,135,1,1139,14,1704,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/jobs/sales,procoreprod2,200,www.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,Before Unload,2020-04-14T15:52:24.998-07:00,1464057487,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/jobs/sales,,,3935,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,151,1,1261,14,1445,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/legal,procoreprod2,200,www.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,www.procore.com,Before Unload,2020-04-14T15:52:26.520-07:00,4717207645,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/legal,,,2083,29,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,141,1,1144,11,1356,1,1,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/legal/api-terms-and-conditions,procoreprod2,200,www.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,www.procore.com,Before Unload,2020-04-14T15:52:28.645-07:00,5229954252,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/legal/api-terms-and-conditions,,,21011,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,440,73,1500,11,1972,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:52:34.92-07:00,3768233251,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,1,1,1,1,154,1,1939,29,2136,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/partners,procoreprod2,200,www.procore.com|CA|Resource|Partners,Resource|Partners,www.procore.com,Before Unload,2020-04-14T15:52:36.387-07:00,2158948209,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/partners,,,6198,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1225,1,1,1,1,173,2,1874,22,2086,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:52:42.64-07:00,9721559492,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,1,1,1,1,148,1,2017,24,2204,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/platform,procoreprod2,200,www.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,www.procore.com,Before Unload,2020-04-14T15:52:43.600-07:00,1239256020,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/platform,,,5049,12,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,140,2,1192,12,1366,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:52:51.870-07:00,1666731221,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2824,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,1,1,1,1,135,1,4733,23,4939,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-ca/press,procoreprod2,200,www.procore.com|CA|Company|Press|Overview,Company|Press|Overview,www.procore.com,Before Unload,2020-04-14T15:52:53.649-07:00,9799826513,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/press,,,16024,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,305,72,1281,13,1616,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoreprod2,200,www.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,www.procore.com,Before Unload,2020-04-14T15:52:55.295-07:00,8310717240,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,,,3207,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,360,2,1026,13,1483,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:53:00.988-07:00,4575512572,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,1,1,1,1,154,1,2132,27,2365,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/press/procore-acquires-bimanywhere,procoreprod2,200,www.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,www.procore.com,Before Unload,2020-04-14T15:53:02.952-07:00,2409783692,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/press/procore-acquires-bimanywhere,,,2950,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,444,1,1166,15,1643,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/project-management,procoreprod2,200,www.procore.com|CA|Product|Project Management|Overview,Product|Project Management|Overview,www.procore.com,Before Unload,2020-04-14T15:53:06.471-07:00,9984909825,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/project-management,,,7709,100,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,,3,1,1,1,288,72,2210,16,2602,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/tender-management/tendering,procoreprod2,200,www.procore.com|CA|Other|Bid Management|Tendering,Other|Bid Management|Tendering,www.procore.com,Before Unload,2020-04-14T15:53:14.354-07:00,7110355410,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/tender-management/tendering,,,4364,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,816,1,1,1,527,1,5809,15,7188,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/projects,procoreprod2,200,www.procore.com|CA|Resource|Projects,Resource|Projects,www.procore.com,Before Unload,2020-04-14T15:53:29.992-07:00,1873586842,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/projects,,,6617,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,357,1,14992,21,15464,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/quality-safety,procoreprod2,200,www.procore.com|CA|Product|Quality Safety|Overview,Product|Quality Safety|Overview,www.procore.com,Before Unload,2020-04-14T15:53:36.483-07:00,6134112700,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/quality-safety,,,6704,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,306,74,5952,20,6295,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:53:46.914-07:00,7195784669,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2841,54,testid-1234567890,Customer/Collaborator,,,,,,Offline,Available,Visible,,,,,,4876,2,1,1,1,134,1,5606,29,5795,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/quality-safety/daily-log,procoreprod2,200,www.procore.com|CA|Other|Quality Safety|Daily Log,Other|Quality Safety|Daily Log,www.procore.com,Before Unload,2020-04-14T15:53:53.316-07:00,2960862851,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/quality-safety/daily-log,,,4184,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,307,1,1200,14,1537,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/roadshow,procoreprod2,200,www.procore.com|CA|Event|Roadshow,Event|Roadshow,www.procore.com,Before Unload,2020-04-14T15:53:55.31-07:00,5102400432,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/roadshow,,,1885,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,299,2,1058,12,1384,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/safety-qualified,procoreprod2,200,www.procore.com|CA|Resource|Safety Qualified,Resource|Safety Qualified,www.procore.com,Before Unload,2020-04-14T15:53:58.99-07:00,9743123465,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/safety-qualified,,,6130,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,3609,2,1,1,1,533,75,2235,53,2835,1,,,,,,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/subcontractors,procoreprod2,200,www.procore.com|CA|Solution|Subcontractors|Overview,Solution|Subcontractors|Overview,www.procore.com,Before Unload,2020-04-14T15:54:00.373-07:00,7419768904,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/subcontractors,,,8019,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,137,1,1940,13,2113,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:54:06.49-07:00,3437992217,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,1,1,1,1,287,1,1892,36,2231,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-ca/subs-demo,procoreprod2,200,www.procore.com|CA|Landing Page|Subs Demo,Landing Page|Subs Demo,www.procore.com,Before Unload,2020-04-14T15:54:17.388-07:00,6618266269,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/subs-demo,,,2709,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876,1,1,1,1,315,1,10605,29,10967,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://www.procore.com/en-ca/webinars,procoreprod2,200,www.procore.com|CA|Resource|Webinar|Overview,Resource|Webinar|Overview,www.procore.com,Before Unload,2020-04-14T15:54:31.902-07:00,6179628846,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/webinars,,#fragment,20368,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,330,1,13905,20,14349,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-ca/workshops,procoreprod2,200,www.procore.com|CA|Event|Workshops,Event|Workshops,www.procore.com,Before Unload,2020-04-14T15:54:43.972-07:00,5040009661,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-ca/workshops,,,3294,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,132,1,11745,19,11911,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:54:57.65-07:00,6955241629,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2824,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,1,1,1,1,139,1,9466,33,9652,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-gb,procoreprod2,200,www.procore.com|GB|Home,Home,www.procore.com,Before Unload,2020-04-14T15:54:58.789-07:00,2916746620,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-gb,,,7048,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,138,1,1388,14,1558,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:55:04.226-07:00,7119833414,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2824,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+5,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|submit,4876,2,1,1,1,363,2,1689,27,2095,1,1,1,,,,,1,,1,5,,,,,,,,,,,,1
https://www.procore.com/en-gb/about,procoreprod2,200,www.procore.com|GB|Company|About,Company|About,www.procore.com,Before Unload,2020-04-14T15:55:05.946-07:00,5976837817,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-gb/about,,,6983,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,140,2,1374,14,1546,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-gb/blueprint,procoreprod2,200,www.procore.com|GB|Resource|Blueprint,Resource|Blueprint,www.procore.com,Before Unload,2020-04-14T15:55:07.769-07:00,7829909894,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-gb/blueprint,,#fragment,7500,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,307,72,1310,21,1652,,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,Before Unload,2020-04-14T15:55:12.927-07:00,3311492956,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/demo,,,2875,54,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Company,4,+6,Offline,Available,Visible,,,,Email,FirstName|LastName|Company|mktoButton|Email|Email|submit,4876,2,1,1,1,158,1,1628,28,1830,1,1,1,,,,,1,,1,6,,,,,,,,,,,,1
https://www.procore.com/en-gb/buildersclub,procoreprod2,200,www.procore.com|GB|Resource|Builders Club,Resource|Builders Club,www.procore.com,Before Unload,2020-04-14T15:55:18.756-07:00,8537370809,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-gb/buildersclub,,,3623,17,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,436,1,5203,13,5670,1,,,,,,,,,,,,,,,,,,,,,,
https://www.procore.com/en-gb/certification,procoreprod2,200,www.procore.com|GB|Resource|Certification,Resource|Certification,www.procore.com,Before Unload,2020-04-14T15:55:23.775-07:00,6163714617,78655722977877036440907631690040238295,1102686481.1586904272,https:,www.procore.com,/en-gb/certification,,,5585,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228,1,1,1,1,267,1,4381,26,4689,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
